puuid,games,contribution,volatility,win_rate
0C6cqvEOF9C3USGNiigGinDglsJhews6EA14cGgfKdLFDEfcqk7CTlBg6GiW9YmGUTagyzFIrFWI-Q,67,0.9906618436239456,0.10020393883502557,0.44776119402985076
2IExQmesgEXzM9v9PaBvmBpJK72qYqJACYQ-YZ9s_fLEqlgy1u9SZaLwvo1Ei09hp8EbOsgZrY2dYA,244,1.0264003840388682,0.10633632818303039,0.5655737704918032
36w9XCi-npXg0Qqte9R3HRosSxOUZTQaG6UETHn-vo4qLJ7XzbN1aS51hbLQ0UpJnTZfpCYw06huBQ,206,1.03627199927066,0.10157472194293045,0.5388349514563107
3PV0N1WhJB_IY1yxcOAVIHy_k2WlgszjIeRzR0HVmQiuv-QOzx1B-w0jaBidjgOrYLNw8acjU53YQg,32,0.9677083249488012,0.07748310765339123,0.59375
7f0PZETLPSsSke7X0D5D73gsHFkFyUK_L2v708u8Xn9zsBZZTpQXVEvaGbo69EZIMAUtIjLncQHVVg,39,0.9647270790657418,0.11008466773842791,0.46153846153846156
9Jsx6rNTWjXlcgSm9qe_n259Xgl_HurdW6dP6eVIqREHCWKERzKsDY7oBEbMH0seuvKvXnX0pi2MYQ,185,1.0058405944620195,0.10829954795836544,0.5621621621621622
BTt_A4ZzxOxQcxiFPix2PoXpIKJYa3euT3zvl8AMyDaAOvti1pvnP9zYVyTK3bn3xErIKlk2EFQBXg,217,0.9710968862987052,0.0885951597840887,0.5714285714285714
BhxUUBbYS3B5bgNIjs_0QuEfbDBOmDP6JZaOdK-4nIpQl9odnPUfC_S8jr0EJcBzl70kXEvQ5szZzw,234,1.0594106770206764,0.11493697037079265,0.6153846153846154
Bl56JSEuA_lG0t1uxnI1x--Q79YwJ5Yj6j1YcWtNdrrBsqp00dnYNJHaE5Mx2_iGAtp8WEnFmGSLaQ,364,0.9918365418259424,0.09734268842813533,0.5824175824175825
DiIRvAeP-l1qXvAUh28HTQa_A5Y6yqb7wj-gPzx5fAf4ulPrNEHugoYYA8QglwwAeV6zixRcdRuXww,254,1.0071635826094656,0.09614118454745653,0.5708661417322834
F5UIFRzWRcDNcpMvAYYTaOvV6X3u0avg_Io9-uJWCG-CeBGDXGYLGZWX0Nb_zPge_EhBWDgJmArfEw,303,1.0013818663251455,0.10517190091492899,0.5544554455445545
G5JWnqKBBZWxO_naxGlLnHHCWDuwMSCHnFIg-Tah3l0Epyl9ounFYGXsDPEmWuOc40N_wd8S9_uG-w,232,1.0346853946202361,0.12408972157019796,0.5086206896551724
Gaa3vixaqiL1llxqiAZHvcA9wn9c9Xt8lB5wYK_yks0OphyJTagBW-dksuLBvj5bSmLiBjJ4zeoMGw,245,0.9632682176558609,0.09190772167626701,0.563265306122449
H2WsjmGyeHwFby_g36tkuRh6BZlfDXgKDjM1XwPIi0YPCnXAOSCa23mKapkQWCV9pZa0NACq7BBe3A,256,1.0126782977389017,0.11031106557055682,0.53515625
HH4kk_igp8LQZnPG7fjNVNCmV1jbe0CXxfcxOniE8LyP6NdnQhyJpfQjrTvrnqQJvJpjhTxxozKRbw,217,1.0191442546671103,0.10111528654183931,0.6036866359447005
IjGFbPdrTdddYVgSbqnyoCkZ6WLbC_U71rt19SCOIi-dvsA-mgG0LPGpRDlQdyvOZqg56VpUefUzjQ,176,1.012186652422957,0.10596965850096862,0.5909090909090909
J6LUJ-1JmMQK7LSpEFz8k6hTmCxPG29bTVX3XJ65Ha3TbmorciEd6-Zoh_FcWRbmSGNt9Tocs1hrrQ,151,1.0047355167018808,0.09335325047069006,0.6158940397350994
JIDzUafPnUM5kM8tyIMOsDFw5Q56pI4NvobrpL_H3JxdId1d0-O7tEgkd1ArkfpJubXwzHFwuYljzw,91,1.0148979178244075,0.12038548710504118,0.6153846153846154
JRoyw2RQS7vxG2-XdtEv441PMwL2fNqA6honmfHOdi-2o8U2jMGyQYowGQ1-iNftSID8st6cFF8svw,395,0.9683759772396672,0.09288376230729872,0.5139240506329114
K8ByLKr57UcfjNid78QlaoijqrR2NoITQ26E-M7TyyRoX5dwo9pzeymalU7ddKfpfmDxzucrFy9E4w,484,0.9479126821512668,0.08980786593063578,0.5020661157024794
LRlXgISgxUbvn5fTukF1mztIST6ppTdj6h2Gj00BnlvU3pnKvLJj-u9ZU6MhYZbVIooONv7vpymwuA,331,1.0013764174010331,0.0961616377184761,0.5287009063444109
NXrIBtSmwzzAQZrwZ5yQVKE2WweSjLtyFf5_uWmYP1sSrazRxOZ_1NcoUQPs5YxUitoP5G4KvDsbWQ,111,0.9880912488736339,0.09175604630203105,0.5135135135135135
O8F-rTXvkSvIVAY_pLGrZf3hxtIJQ6_ZArN68bOWlnNsYnb3khmxGhJB_fCd22oFAzfq3MXyX-1Jbw,58,0.9536302591294736,0.10142111421851559,0.4827586206896552
PdaBuCP2oAlVF6nnRSHAelgrem1yO9VwtqtSLQLtaDAmUYZPFdiKpW-V9ILaa2eVPFKoc7gyiSZlNA,141,1.0033676441321195,0.13375912146561578,0.7021276595744681
PnjczL7VESlrLKjVSQUWgsAjCsS7r3KNJcmsq5Xb6aindkgJMMm7iJ95fLdqmMZU86jv0AGSxu-mQQ,50,1.007712607856113,0.10123015108296717,0.56
Q1niC_OYnOogC7nqe4BpiqXkpH6Ahzk6A7D8qFA5adQn1rKzwQUjVpEdAQly9zTOOpxHb0KLi1xtxQ,211,1.020727231445746,0.10497105422262787,0.5213270142180095
SbeBWqC3xlh-42Dx6GFtyqMO6VzKOrNXX2-JN_ETs9B1CtNQ_lz6COTITXyYkvMb7scpVGXbUNuX3Q,35,0.9951722621069273,0.1444359400459781,0.45714285714285713
T1ItW2ozSiVTBGyaXxYTVlIblTfF9NrDPAvP8CS7mGF0eMIJdC4Nfe5n8n9QkI8BUZmGlwnlvzaoCA,186,1.0190140999693769,0.10560698505459952,0.5752688172043011
TC8JwFNRR5dsq44ANlbN395ON6lQYeY3gLA_7H1ASZ1rJ2IF5JSSDBnrDaIEGlcZ9z_K4tfrOhWmUQ,209,0.9935650710487368,0.09164012914968012,0.5311004784688995
UmXgD0mxIlXphcQPh68XtC-elg2-IEKR-cOGFo1GyRclJWlCpYOwEEMb3h6Ds7xhw5hZWy8ViR1ZIA,184,1.003220083278764,0.0985077397440819,0.5054347826086957
VFjhzL0QJ6gIkT-Ok1XdV3JYxNX0Wlz6lFmTiKwRwn2rEr6xiPWlaFlrcgFFVw91vj3lIFj2A6V92w,161,1.006709039455385,0.10124940412611674,0.6273291925465838
VY0JmNK4wsph8yq62tH99OuvaCxRGV_WkarlG4g8c995FCv0xPXndQL2bD1psq6TtDh2G6rOAzueLg,319,1.0001328354380077,0.1048544117104009,0.5579937304075235
Wr4NMwZo9ogBWGaWXIdS3CB_I0orusfNG99uo4s_n_hzAf9iAwqyuGx3VvKD8IL3BU9Na-9MuUNHMw,289,0.9773430370425381,0.11480651811524563,0.5363321799307958
YC5fatCdHOgo9LlnaDliBR0MrGK_8QIFFdPhUMj2fHGMf2ZSgslFoU5sQG_oqVDuBpJS8jK1iHzvEw,370,1.0382625883326324,0.10220612626523311,0.5918918918918918
YHIC3TBLcbXwgZkB-pJPe3lQxLvFP7sY3mOxFbazFKNmqWJldhCK1RZTYCMfn6oPGk3Mes1b6YBtpw,287,0.9886784777498037,0.09589693624374936,0.5261324041811847
YMJ3V_A9UWqdK-DarcFieKajBGnsr3f6X0_2zLLcJS6NDnz8XE6dMos6BNVGuSVbNB_8mLSO5A84yg,81,0.9980634871031535,0.08224256185833229,0.6296296296296297
YPfK7ej53HZBAViQS_DS5wY2yVqPlAEAB0hQB-mSgM6jA9gonl9t0bNNAWhXTy6-r8RJgH3dLyjbPw,274,1.0166602499460358,0.11509063897871177,0.5474452554744526
Z1wDKYkX1wxVU4ofPGxh80vg0wx9g9YVuyUQ698pKpXYKk7K-4YeNWhrJHd2dREx1SjMN6Td27hUPw,36,0.9541034616589938,0.07817541596132366,0.5277777777777778
Z_g-F1DWDgXeLuEKUK_rN7oVBE9IjvygWgxzxlEd8dcb-eRUYLHFt0kh4O83Y7by3k-Aq0tFJnZIMA,34,0.9669397085304768,0.09714461630461241,0.4411764705882353
ZjhtrG2gWS3YYicBbJGf0KQznTqbcQ0AoEEOMX7zjR_oryB-1ZV_1oZp3fsvS57ddPreIkHQ5lkJ2Q,357,1.0038284421422108,0.09704089306063558,0.5182072829131653
ZsKl0bkB9lFx-tdYvLLN_VfHmwThI3SuAVuIZOPviYzPrigw7QVpO5cktaOiS3bUszw--Ag5KIhVHQ,166,1.0181894191342051,0.09422543829377968,0.5783132530120482
_0WMMg3NGaXMmt2EzGipHy5ug1DCBvT5mwjQPR83S3o74aE1XrQlp0itveLKPzuBYc640We9n8tRAA,310,1.0150749763127749,0.09713957731938633,0.5129032258064516
_NPmcnxJmF6a6sAcSIeZn4cAEJymo5b6sJ6qPSqQXzcLq7GWJTdSwvOoCIuV3MRXIF_S1B12mTIOLw,218,1.0306918169863302,0.10935404945893595,0.536697247706422
a7Bp3oGLHNVKG_ZgwRXi6Lvh2UxZxO4N1q3DIPgKB3YmVhdwu8ldBQAIfLnV638TTi3dOsfn-w-2rg,215,1.0104629788829333,0.10413619813514419,0.5255813953488372
aIdNwqR8x000aC8jCj-iGxB9sPpOiizwRLciJgoJFHW5iigHhpZ2ojpmcma-Kex2VINqjcoH_hkcMQ,180,1.0640655813036022,0.12234009691969953,0.6277777777777778
aLdGTbpKtagHP4TxcaUTbL8xGp0o46vgYsq4RcToUy4WOFquUrt4SFO1MWHwZgTjX93fnl2vUfdIvg,77,0.9455858047706819,0.10086237150545202,0.5714285714285714
bmK1x1lpkYI21Ss47jrW2x97RcYCqBlU_FgVWDdEk6D8N3KGuq1_HZCy0N1Hbn6a5FXhzxW5Iq-New,123,0.9793856257615596,0.09230932777858183,0.4959349593495935
bmLEm5XjtT5lJkZRDpPhybFGvgHHYIVf3HKNBmil1Wb-l6DU5qmJa33RMs7JKnMiwux8oo_mQl-OOA,78,1.023137993541457,0.11014359959855015,0.5897435897435898
bqqX7zhnihpWSc60vHDUrrblNXMAMCK4JUCuKQy628hAxUQ0uoqVqeKx4My0FmPc2gn1pWZwueOOow,193,1.044355254969153,0.11008811384271538,0.5803108808290155
c7o6m66l3vzaLhIzVVp71aoiCWaQcJEa0PK9mymRUTwpPmXKsTfqiBxsM53jWwrALpq0MdiAJONQEg,282,1.0151187279669345,0.11244697533531843,0.5283687943262412
cL3LZNtoAaIu4aMIgWXaUTjH2bfrKWhcwZIKZW40I9TXlYdQKAS376MhQsOoZQPgb7tXw-kX69Lusg,216,0.985192029611885,0.11075150589375429,0.5787037037037037
csfUtzW41ZlGTyqeZbx6Hgobb3u-8MAosee_qGAQz8TRwJFiTZyDkg_STFOagV0pq4GZtunJonXsZQ,261,1.0162712178799747,0.10398917042821236,0.5708812260536399
d2zC8OEgWb4ysKl5zLUMMfq9m1k_BKdzOFHfzqFtK1IpSggKYTucaSARlT23tzHiLOScwITssqhBsA,284,1.008499894848872,0.09247218031093657,0.5598591549295775
d38Wo2aVTChFPHTErR1JRZskuJmHkDk3YVHpqCUDAFI9_t6DwRKs-BnwRZ_GqilItQ6f8hRuueXo8w,220,1.0040344197208444,0.09806097517505695,0.5636363636363636
eatUj6rxaF2Xg3pcak94auX-TQQvzRs8pB8ZAiuQbkQubbRXhjF6KhmTupV_0GtbluXD-_W5agUZ9A,169,1.0048120550388848,0.11756621898829767,0.5562130177514792
g5Np9PJ49io_MIbasRrBmEyOZv2zW9MisHw6Gj5ncteEei4zynsECmfMZ0e_WxILp7iAeSWccChC6Q,258,1.0070851790190631,0.09766394425420594,0.5348837209302325
gB4kZ6tr5Lzl99YaZ1Il5VKYXJ7Xv0rUrOktLKSv2jHws_9v-2RUj7RMIxVKa09vxsOqPkK-MxAD4g,224,1.0013816256312664,0.10535169429284924,0.5133928571428571
gmERzbhMW1RPDnqPBBws_Iw1u4L_ePJe3hW4EZFF1VUptSWjdxp5mUITv-0keFlmhHd69vzv2hTssQ,177,0.9574208851804973,0.09551762980922883,0.576271186440678
hKNDL0up8nY8XXYlxGcidnCWfmWm1fci8YePFLPHQtayFViQWrh-5df61ZB26jttq8e02YlnJVHSLg,242,1.0438705422892407,0.1157977352119769,0.5454545454545454
hOEU-w-oxYJEjZ-eHbMRsbwjG5JWOFXu0OXWHCVQKpAAGcKEqH8ffNKTsJIG-2RLqgbGXbx9f0omFQ,165,1.0102758051392748,0.1021052054581933,0.5757575757575758
iZPeK_sQivqi7oUO9UToMvkKmcQfBcZUW6V2iAQ1Ck1gF8UFdZeP54XCghOLSa5X89IJvuxFoEABhQ,88,1.0193484348305761,0.12019128585278595,0.5795454545454546
ij0IY85TX_3xZ4NwaovGj2UjKG5kF4SPuTNklcVFBKtrIkx14sF1WDEe4I_-t72bPIPCaO-sgFV4Dg,144,1.0555533770666614,0.12842312009829468,0.625
iyO2CaEVIvRYOw501KD2LTmZ9WCnAx-_qr0I020J1knyY0wCKg0nsmtsudaQyyoY_47FdJilauqcSA,80,1.0095311681134187,0.09901992357191873,0.525
