puuid,games,contribution,volatility,win_rate
-3DyG3Y_jyCyLFjuKfLZr8RLWVc8kY_9nyR4ws_v1qjuVlw5NLl45CkVOqd6NLMRFt1jb0DI3rjsAw,284,1.0193812866860372,0.10867036117642549,0.5070422535211268
0IlUjB2V-qVefYJG-pVe_BYjYPlMuONo30pvVbsaWiHBHm_Bq-093eweMmZM41E4zz4QRIiCiLrA6g,48,1.0397156232094258,0.12370688857146195,0.625
0nZ6-zSBKBHXVBOfzQJokyjO1dZXFq2PB8GSnfXwTm681vkPWPHhkq_zmSJ9C7o6bZX8X2dEsmhvsQ,413,1.0120709366981442,0.09349464376369725,0.5084745762711864
0qzRCZvqKj3W6E5xp6cOXqFgwMzkoeY_Rv9UnpNS-M7S_0Qt_WDtaP4dFfx99_u3usa6g6SvrpTwTw,65,0.9547527255090669,0.11878063351383285,0.5384615384615384
1jrn3p7euGPmH5s2x8IFTtzmdXBnA_qa0qeOfiLOrFQfh6yx63x5rZZ67pHD7ehaEF3wiAmFGbHNGQ,251,0.9931041466678356,0.09988518556652827,0.5657370517928287
2IWjXXEl5tv2_4KL8psls7SN9IHghZLf_fkJgvPazxcRHzREMealsdwlZGhmHpCPuGpeAF9aHfOs8g,342,1.0134517617667231,0.10241676097907716,0.4824561403508772
2q4uR3eXTskdcnjp3Kd0IFPc4InBIdMnpDGY9ebZuNI_fa1yTrKO8AN4Li2i5l0W7o1eYYQPy0s8Xg,217,1.0022008067412822,0.11687582177792435,0.5898617511520737
36w9XCi-npXg0Qqte9R3HRosSxOUZTQaG6UETHn-vo4qLJ7XzbN1aS51hbLQ0UpJnTZfpCYw06huBQ,30,0.9976812850778196,0.11321986039009305,0.5
45FTXK4jpVFtMjemwUPT8-ocyU5ws3dkz4eJhclwGufpkKDcoVtkvbnXMmw2y6hxYwYZ-QjKLEsA_w,333,0.9829603989688518,0.09369506679908148,0.5285285285285285
4pAcnYzDn2fxDWfkJzJVxXOmMC-aOOE2Go9aGKs75njiw8E_JOY9HmRYGrM7dwdnztB_v-RhPi9Y-w,397,1.0400478576659178,0.10849601492565665,0.4659949622166247
5iyXobLS4woqVPQzl3NCZODMBawHRNhSATVSPoUOihSEli1qEZtOB0ivAKeej3ogHKbRwcKtnOBcDQ,241,0.9950340975023628,0.10107950402910282,0.5394190871369294
7V2RNguHCy1dNaOx63_DQUrHQ0yrIP6HQjgFkCshWXnhl42fg223_O0Znq8Yf_9D4OHH832x_iQ0qQ,33,0.9042212762867585,0.09772400359318247,0.5454545454545454
7oE3sk18qtqB_dtUi2g7e0NvS16zeiJp8TJHwIj7wSnHZHzp3pZptVpLu1UhiPhHXLpwnJ6Yyem1EA,72,0.9840132034524827,0.11716669091527408,0.5
8KbRv0VtxlA_JypLsph6zLuqaeiWKe8q8naHjTfgk3RSMlFIik7BiUwO8P_gTMJlOzy5M1TAQjO3yw,197,1.0096389961902574,0.11066914890352635,0.5634517766497462
8m7iOerPiTCDKOlbP8icjauELmc5ZCvqtVJkdFte_uu7VswhiUR1zuvVZOBXX1oSH5JcUsYuj-pLEw,31,0.9886703087029262,0.12421741340946868,0.4838709677419355
9hmqRemwitzcQFyD-FFnzOHWj4Ovt6oIIQoAfSH3mW3poVoTSolkdKAr9IDO_TgKv_GQl1DRsv5sRQ,224,1.0268635164326263,0.11803343979959612,0.5758928571428571
A-Z_AaM67jCgwIpr3e54SvbqnxJ2uTAqwGKTd7eogC6otN3xTfkhCiT_2Z_y6dzyAdx6PsNibpJ0AQ,476,0.993788175745672,0.09748193819136913,0.5546218487394958
B1IiKJ03ecYTne62ryHMIF1C2iXaD_5QpyQZ5pEh_Tz63mdjq2QRjuyXKBdJf7qfEybAQdZHYyLcaA,158,0.9395263586579614,0.10194359335600049,0.5443037974683544
BQRSWhAXFxSUS8Y-m8a6Zadp_9wQ80UY_LhsFS42FeqcOOMMK96C-rbY0ybNno5v7zDxe285RA838Q,293,0.9891510321741823,0.11965504561985697,0.5494880546075085
B_0MBlcCwbkmxHl5-qHo8lqGGyVe1fyaa29No-ntdX9dnlVqyJQSx7lf8ENBJ7D5x4G05yUHSs9W2A,152,1.0462546286547334,0.10095921454848818,0.5592105263157895
Bl56JSEuA_lG0t1uxnI1x--Q79YwJ5Yj6j1YcWtNdrrBsqp00dnYNJHaE5Mx2_iGAtp8WEnFmGSLaQ,41,0.9342133265425341,0.1063225697235678,0.3902439024390244
CPIqHUdYvN6ENJyt01KdA35PprwHlpb4xUqW7D0-Z868jE0lyh3qD7ZanjoaKTfgvGU5knWtidBWDQ,367,0.9678552251745973,0.10086848705520572,0.5040871934604905
DQqyOxAqcN4HTfulHefYWNjXwpMMfDYTuOiATpw_Yw1tRDB9pug9yG4dVZpoPOluCvCYi1NgFbvY1g,274,1.03100161512278,0.10027470624207563,0.5620437956204379
E70G5Qtt1oVEzH5RJHDJEqB914Wdcz7H1DcdTmV2efT1BK3qUI1nQKfEN4s-ewUdzs0uuNhYsJtOcA,308,1.0247827881311522,0.10470039329399299,0.512987012987013
FLZD81HxTWTs9p_MKK4SVEpqRWI5eqsKRz33qJtK1_nJ-6SeN3SPX949iOofc8Q1oL4AjwRQcezbxQ,35,0.9618345130012959,0.10057705697602702,0.5142857142857142
FSPZbTHSGsNpdB0WQKkdM3AzVo00K9BftZYjWSRYFofwOExZwYh9hE_e19MTmd_FDtLfLifji33DNA,168,1.0380366355888344,0.11448309591738527,0.5773809523809523
GUsCLCkUbsNSksq0uLh56W98Lenay8U3Xj2numkvwt-pabmbrAIrIboWXqiQNHaZQ_sKlT0xpMWLtQ,48,0.9939490773244349,0.11971673202301243,0.6041666666666666
GtlfC1FAkAPlnrdoI5cigQLUT7IL8UM2_GHKa1tTqm9pmDch0M1bGIewz2WZSyWHBJIkCkjNuW01qg,351,1.00096548072252,0.10403571556986947,0.5470085470085471
H49lbqGW42-ZKOiRGqZq2V1Nzt3JWG5e8RKRNJOR-yZB6XcFNyKC2mdzOyoOV3MzwnnDEQEVwDGYVw,227,1.0061680472264738,0.11154513548713203,0.5770925110132159
K8ByLKr57UcfjNid78QlaoijqrR2NoITQ26E-M7TyyRoX5dwo9pzeymalU7ddKfpfmDxzucrFy9E4w,83,0.9182638503235949,0.10239351785537099,0.5180722891566265
LGaiQw95b6tuK8UaB-s-XRFIcaMkGatT5ZX52rlAOzOwoWKncTafjgzZqISZ4uhE19IiDsoZ6j59Bg,185,1.034361279697117,0.10515147431152518,0.5027027027027027
Lrkzz069J8mU3PFjzhhFEJrL1KiugtJ306k7FSbZHBTKJkAOn-g1TjqvLTSSjCeD0tl-ybT1KYl0ZA,153,0.9945380630386738,0.12431536249330473,0.5816993464052288
M2S-GM6bjojPnioj5gic0xogrbfVMCYemg9RYYC6NL2k1w_Wz66sRh-e_DQHX_GqL-66cZt8oZ_CNQ,178,0.9859626355763899,0.08371059637902968,0.4943820224719101
NQO2EN2nbSWp8E9FJWdszybac94LU_kc32rocEydcg8ULtFUkleIejLyCO2kJKxlDv7kvWLMxF3x-w,203,1.03964867932759,0.12379181609089805,0.5665024630541872
NwNAsPf7G8r9Ug6cS7PiSzXm-zkxMel0kgNqPVRXUdRKbDYdG483otEYjmwsiiEjyGCwntFKXeNhPA,180,1.0541031150907325,0.1203390247141377,0.5277777777777778
OU58kHnN8Maf-u8yr-UZMT3zKyFqw61CZawCXdfiV_J_kumU5FxqSKiLVT4t7i0_N-FzHWFPCmSVQQ,215,1.0228849895006729,0.10710482440665087,0.5395348837209303
PnjczL7VESlrLKjVSQUWgsAjCsS7r3KNJcmsq5Xb6aindkgJMMm7iJ95fLdqmMZU86jv0AGSxu-mQQ,73,0.9618949083917079,0.09535287473096524,0.5753424657534246
Q8tuLUQmCbypZIlhhmohcibyLQMb8LpkI4Q_z4m52Ivz9u8ZFJPBrUzxnAL_XEt3zgtKgohw_ZV85A,53,1.0952865039585773,0.13987116520843001,0.5660377358490566
QkoBCJqq-q2NVmrdvteVUoH1oGciZ5m5jX7hIexDgxunwt5q37RZFq-HvnNGA9Lk9MvaG-03lqxSsQ,290,1.0323606186787286,0.1125340240776327,0.506896551724138
R1R72IQuyhN2nsqFgDyLc_8AVVQAUiUyzFxzP-HnyP7nXaFbKBDdYptl5k2qP_EeEbo9-eBcJ5QECw,200,1.0406473743912934,0.13116436533569595,0.565
Re2k97yK9Tr1yOH6FAHcK7za-cP8L7BMXVbJ1HAhixpxRdmRCBVjtVaOYFCIrSGw3zN6dL1NFBhj7g,47,0.9996995641520305,0.10111567960030868,0.5319148936170213
St0l6KblZnuJvRWxiWLPB9lyAhj11MwBMyYy_mH6b9g7E1v66JtwwkOeEAZSc727AkOJlwiTw7AE_Q,183,0.9342372642156628,0.09487821389764932,0.5792349726775956
TjPzUK9lQG8tZZG5ajfkowhqyANZckB-FrTbw3u_FsQtcyPqOuY_-4SGydCzAPWrcxChtivQZoqeAw,219,1.001239207788192,0.10973592501584782,0.5570776255707762
Ub1VHsM1B0m1ctinxNljs2OZOvOXjP-fyZSQ3KxVgR_U1FnmEC1wzHDCP5JM4Vs6vuavFGta0WvxBw,375,1.012923616026866,0.10924795507641073,0.5493333333333333
W-ZxH6cPofPbcc9OfsW5ecuQC8MerNL3DF5qReKJRVUF68vsOSTJ03rHZwf-tqw5_YWjl8TmQdHMWg,31,1.0519701555487357,0.14799567778864245,0.6451612903225806
WzAJn9saCN7wVjo5ghnXBFCt2U54EOyygl7RS1skHxXYP7_coK7Bs0mp2VCjg5K4sdx5zicB6FQu4g,304,1.0182134117705144,0.1125160873355182,0.569078947368421
X-BJ_apm8UIb1_TlfGQ5G5TMh-2phjg6V3j-gxNF74UsM77CHDf7pjxuBIqvfZdJZMFyulUuoQnTPA,172,0.9984401341049395,0.09768680721963513,0.5755813953488372
X2cGCEEpUU1qb1TewXGEmsgfLMymuuC37LfkCD7b0bvCsyCg97QKNR3wMsXGTLVn17OP_oz0UIBNZw,32,1.0128073800476725,0.1551161378844679,0.4375
XV-BDu2dOKVn-WRQlmrM-uZARI3cZTb4YUUHiNemOwnAIqJ7dqeMltmHymXqY3AZUTo5_JbBQljSmw,35,0.9722812745540977,0.11590955312172109,0.5714285714285714
ZJ73TuyurEawfD2OswxvMhUsxePokstsQbrHPdHg2XDJxyErS7yik45SPTmWtjZPA1ZF4xjocCE82Q,300,0.9920713320655248,0.09411139759621971,0.57
ZZB2x7WrP6lfToc317Uuv8Co2D9wBCEH84DybXrXIDAZY9k-jqZIq5rctY0N9hzhdWyU78c6TY9fOQ,79,1.0024246559542362,0.10984477033201191,0.620253164556962
ZgiGujcWp8a3s3ZGOIO2TsK9xyMwHX_A7AwPDGWqT2VVXo0lrr4F4EoAZqVC4bYWJLKNAwToQrouzA,130,1.0073180111731637,0.11685820543211015,0.5846153846153846
_-GIcSLcQgrBj8GlRBfaCTHVMeRqb5Xf7nCLduBXXeySCKnZZnrn5YzWHgKD0KVisCYs9Kro8BP4QQ,262,1.0370542665866442,0.0971983585290341,0.5572519083969466
_2gy_DC46aRGaj02qVS4G6kbPavUSh8Sn3pwDFx-ww2bLq4f-g_5vFY1iFrAsDwciaOJlU4qab90Xg,37,1.0684091130421076,0.16147621491233233,0.5135135135135135
aLdGTbpKtagHP4TxcaUTbL8xGp0o46vgYsq4RcToUy4WOFquUrt4SFO1MWHwZgTjX93fnl2vUfdIvg,250,1.0470460026310113,0.12172497574820082,0.548
abcXImUS5_TGuWRJpVoSroMMU06qORFTXQmSAt5BQV59-bqkCQsK_R7t9e7ACo5WJZO5x3iRCKrGCg,189,1.064723901881028,0.14636423605374854,0.5343915343915344
bmLEm5XjtT5lJkZRDpPhybFGvgHHYIVf3HKNBmil1Wb-l6DU5qmJa33RMs7JKnMiwux8oo_mQl-OOA,141,0.9823380109013025,0.10801523677375656,0.5390070921985816
c7o6m66l3vzaLhIzVVp71aoiCWaQcJEa0PK9mymRUTwpPmXKsTfqiBxsM53jWwrALpq0MdiAJONQEg,30,0.9897774869657937,0.09127784368010404,0.5666666666666667
cTeVTiAx6G2WU1bZ7Go0U6YYB2DMud41PIBeEzAXMQ_k3Q78BMnZLKIPjU3i7s6glPiiyFqruXR0KA,242,1.0275677242610086,0.123546982310904,0.5206611570247934
cd-QL0PyU1bAnu7MWxwHyOfizrXmWNOm1RGp2KLHtoH1rfSBrIsxpvDoc0XFBLYoOC0ByBE8BEjpXQ,77,1.030257318819309,0.09241280732182312,0.5844155844155844
cfzwY3LH5Pu1mYL6yUXWDd14GyCm2aa9MXG4xnnDWlwk9JLZtdOVvsePimQjPsP1QuGyA58YI6Sz0Q,47,0.9972205079657412,0.11567971957973634,0.6595744680851063
d2zC8OEgWb4ysKl5zLUMMfq9m1k_BKdzOFHfzqFtK1IpSggKYTucaSARlT23tzHiLOScwITssqhBsA,44,0.9702188777176161,0.10188749454322057,0.5909090909090909
e95ZeBjm1vACu4gOG_qASC0rKVu88c0ML8h23jjcwW8El4zo9KHlCgN-5nf3B85-AugDVHtMVmKgPw,141,1.0587907640627454,0.12740728850211264,0.5531914893617021
fuLZOlEoYDtJ8lOnsLymNaAn95sccl2sB7H_uiaIrHbdM31ZdiWDP0tln3lC3lbSVdLqhHVCDf2aVA,356,0.9755699960626966,0.11044437176416654,0.5224719101123596
g2y35aOLnM1W9jg9G-J0Pp2HzKwDFHyXZgjtbYrkZvUhEzcUpq4mthwokdVClh1fsBgJ1B_KLwS5Sg,114,1.0080762637648066,0.09745280063151046,0.5614035087719298
g9OsH9YLlErJ5JPmG_h_qn1swl_2Fz4bxMvHnTVOpBDR-LXsyRoUYaKXTub8I35gVzFyMy4UQEIsxg,139,1.016866929550978,0.12213733565233996,0.5971223021582733
hoPfiNt_PrOn6Tasni94rv-sMnzMbnhhhvn_bpxx9aOChLbxY6h6Y1zs6PXynkLmMiZKftln2522Cg,282,1.0060244214493006,0.09641244357482028,0.5212765957446809
